,index,물리학및실험 1,미분적분학,선형대수,확률및랜덤변수,미분방정식,이산구조,디자인적사고,웹/파이선프로그래밍,객체지향프로그래밍,논리회로,컴퓨터구조,자료구조,운영체제,컴퓨터네트워크,소프트웨어공학,알고리즘분석,데이터베이스,오픈소스SW개발,IT기술영어 1,IT기술영어 2,IT기술영어 3,캡스톤디자인 1,캡스톤디자인 2,졸업논문,기계학습,신호와시스템,문제해결,형식언어및컴파일러,파일처리,멀티미디어시스템,시스템분석및설계,프로그래밍언어구조론,SW스타트업비즈니스,SW스타트업프로젝트,최신기술프로젝트 1,최신기술프로젝트 2,최신기술콜로키움 1,최신기술콜로키움 2,단기현장실습,장기현장실습,연구연수활동 1,연구연수활동 2,독립심화학습 1,독립심화학습 2,인공지능,빅데이터프로그래밍,클라우드컴퓨팅,데이터센터프로그래밍,정보보호,모바일프로그래밍,웹서비스프로그래밍,리눅스시스템프로그래밍,IoT디지털시스템,IoT소프트웨어,로봇스프트웨어,영상처리,컴퓨터그래픽스,멀티미디어처리,인간-컴퓨터상호작용,UI/UX프로그래밍,컴퓨터비전,AI네트워킹,IoT네트워크,딥러닝,실전기계학습
927,1083,1,1,2,1,4,2,2,1,2,2,5,5,5,4,8,7,8,5,5,7,6,9,7,9,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
928,1084,2,1,4,1,3,2,2,1,4,3,3,5,4,6,6,7,4,6,5,6,8,7,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,4,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,1085,1,1,4,2,4,2,2,1,3,5,3,6,7,4,8,5,5,6,7,5,4,8,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,5,0,0,0,0,8,0,0,0,0
930,1086,1,1,2,1,4,2,3,1,2,3,5,4,7,7,4,5,7,5,7,4,4,9,9,9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,8,0
931,1087,2,1,1,2,3,3,3,1,2,3,3,4,4,7,4,6,5,4,7,5,6,8,9,8,7,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5
932,1088,2,1,2,4,2,2,3,1,4,3,3,4,4,6,7,8,8,8,8,5,6,7,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,6
933,1089,1,1,2,4,2,4,3,1,2,3,5,3,7,5,4,4,7,4,7,6,8,9,9,8,7,0,5,0,7,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
934,1090,1,1,1,4,2,2,2,1,3,4,5,4,8,6,7,5,8,7,6,7,5,8,7,9,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0
935,1091,2,1,2,1,3,4,3,1,3,3,3,6,7,7,5,5,8,7,4,7,6,9,8,8,5,4,0,0,0,0,0,0,7,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
936,1092,2,1,2,3,2,3,2,1,2,2,4,3,5,5,8,4,5,4,7,5,5,8,8,9,7,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,4,0,0,0,0,0,0
937,1093,1,1,1,1,4,3,3,1,4,4,3,3,5,4,5,6,7,7,6,8,6,7,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0
938,1094,1,1,4,1,2,2,3,1,3,3,4,6,5,5,4,4,4,8,7,6,5,9,7,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,8,0,8,0,0,0,0,0,0,0,0,0,0
939,1096,2,1,1,4,4,4,3,1,3,2,5,6,6,4,5,5,7,6,5,6,6,8,9,9,5,0,6,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
940,1097,2,1,1,1,3,4,2,1,3,5,4,4,7,5,6,4,4,6,7,7,7,9,7,8,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0
941,1098,1,1,3,3,2,3,2,1,3,2,3,3,6,6,6,7,4,6,6,4,7,9,7,9,7,0,0,8,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0
942,1099,1,1,1,1,2,3,3,1,3,5,3,3,6,8,8,7,5,5,5,7,8,7,9,9,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,7,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,1100,1,1,1,1,3,4,2,1,3,4,6,4,4,5,7,5,5,6,6,8,8,7,8,9,5,0,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,1101,1,1,1,1,2,3,3,1,2,5,5,4,8,4,7,8,4,5,4,5,8,7,9,9,5,0,0,6,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
945,1102,2,1,4,1,4,3,3,1,4,4,5,6,6,4,7,8,6,6,8,8,7,8,9,9,6,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,6
946,1103,1,1,3,2,4,3,3,1,3,2,6,6,8,7,5,7,7,8,5,5,7,9,7,9,7,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,6
947,1104,2,1,3,2,2,4,2,1,3,2,5,4,6,5,6,8,8,8,5,4,6,8,8,8,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
948,1105,1,1,1,2,3,4,3,1,3,5,6,6,4,6,6,7,4,7,8,5,7,9,8,8,7,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0
949,1106,1,1,1,1,2,2,2,1,4,3,3,5,7,7,4,8,7,6,5,5,4,7,9,8,7,0,6,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
950,1107,2,1,2,2,3,4,3,1,2,5,3,6,7,8,6,8,8,7,5,7,6,8,7,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0
951,1108,1,1,2,1,4,3,3,1,3,5,3,5,5,7,6,4,5,6,6,7,4,9,8,9,7,8,0,4,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,1109,1,1,4,2,4,4,2,1,2,4,6,4,8,7,7,6,5,5,8,8,8,7,7,8,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0
953,1110,2,1,4,4,2,2,2,1,4,5,6,3,8,5,6,8,7,6,6,8,8,8,9,9,5,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0
954,1112,2,1,3,4,3,3,2,1,2,2,3,6,6,8,7,6,8,4,4,4,5,7,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0
955,1113,2,1,1,3,4,4,3,1,3,3,5,3,4,4,5,4,7,4,6,6,5,8,8,9,7,0,0,0,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
956,1114,1,1,4,2,2,3,3,1,4,5,4,5,7,4,5,5,5,8,5,4,7,8,7,9,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0
957,1115,1,1,4,3,2,3,3,1,3,4,4,3,6,4,6,7,7,8,6,7,8,9,7,9,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0
958,1116,2,1,2,1,2,3,2,1,3,4,6,3,6,7,7,6,8,8,7,8,8,9,7,9,4,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0
959,1117,2,1,4,2,4,2,3,1,2,5,4,5,7,7,6,7,7,4,6,5,7,9,8,9,6,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
960,1118,2,1,3,1,3,3,3,1,3,4,4,5,5,5,6,6,7,7,8,5,5,9,7,9,4,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0
961,1119,1,1,4,4,2,2,3,1,4,4,3,6,4,5,5,8,6,7,7,8,8,8,7,8,7,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
962,1120,1,1,4,1,3,4,3,1,3,5,6,6,7,4,7,8,8,8,7,7,7,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0
963,1121,1,1,3,1,2,3,2,1,2,5,6,4,7,7,6,7,8,6,4,8,7,9,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,8,4,0
964,1123,2,1,2,3,4,2,3,1,4,5,3,5,8,5,6,7,4,4,7,5,6,8,7,8,7,0,0,0,0,8,0,5,0,6,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1124,2,1,1,4,3,3,2,1,3,4,6,4,6,7,8,5,8,7,7,6,8,9,7,9,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0
966,1125,1,1,3,1,4,2,2,1,3,4,6,6,7,6,4,6,6,5,7,5,7,9,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,4,0,0,0,0,0,0,0
967,1126,2,1,3,3,3,3,2,1,2,2,6,4,6,8,5,6,7,6,7,4,6,7,8,9,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,7,0,0,0,5,0,0
968,1128,2,1,4,3,2,2,2,1,4,5,3,6,8,5,6,5,5,5,6,6,6,8,9,8,5,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1129,2,1,1,2,4,3,3,1,3,3,5,5,4,7,5,4,7,8,5,6,4,9,9,9,4,8,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0
970,1130,2,1,3,1,4,3,2,1,4,2,4,3,5,5,7,5,8,8,5,4,7,7,9,9,4,0,0,0,0,0,0,5,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0
971,1132,1,1,3,3,4,2,2,1,4,2,6,4,7,5,8,8,8,4,7,6,7,7,9,9,7,4,0,0,0,0,0,0,0,0,4,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
972,1133,2,1,4,2,2,2,3,1,3,5,5,6,8,7,5,4,5,8,7,8,4,7,8,8,7,0,0,0,0,0,6,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0
973,1135,2,1,2,2,3,2,2,1,4,3,3,5,4,5,6,4,4,6,4,7,6,8,9,9,7,0,0,0,0,7,0,0,0,0,0,8,7,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,1136,1,1,1,3,2,3,2,1,3,2,4,6,4,7,4,8,5,8,7,4,8,8,9,8,4,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,5
975,1137,2,1,1,3,2,3,3,1,4,3,4,3,8,4,8,5,6,5,6,6,7,9,9,9,5,0,0,0,0,0,0,6,0,0,0,0,0,0,6,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
976,1138,2,1,4,3,3,4,2,1,3,5,3,5,4,4,8,7,5,5,7,8,5,8,7,9,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,8,8,0,0,0,0,0
977,1139,2,1,2,3,4,2,2,1,2,5,3,6,5,7,4,8,4,6,4,7,6,8,8,8,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0
978,1140,1,1,1,1,3,3,2,1,3,2,3,6,6,7,4,4,6,4,5,4,4,7,8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,5,0
979,1141,2,1,4,4,3,3,3,1,3,4,3,6,5,6,5,4,5,8,8,6,4,7,9,9,4,8,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0
980,1142,1,1,2,3,3,3,3,1,4,5,5,4,7,7,6,8,4,5,7,4,5,8,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0
981,1143,1,1,2,1,2,3,2,1,3,5,6,5,5,5,6,7,8,5,4,7,6,9,7,9,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,6,0
982,1144,2,1,3,2,2,2,3,1,3,4,3,4,8,8,4,4,6,7,5,7,6,9,7,9,6,0,0,0,0,0,0,0,4,5,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
983,1145,1,1,2,1,2,3,2,1,2,3,3,3,7,7,6,7,4,5,7,4,4,8,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,6,0,8
984,1146,1,1,1,2,3,4,3,1,4,2,3,5,7,8,8,4,6,7,5,7,8,8,9,8,7,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0
985,1147,1,1,3,4,4,3,3,1,2,3,3,5,7,7,5,7,7,7,4,5,8,9,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8
986,1148,1,1,1,3,2,4,2,1,3,4,5,4,4,8,4,8,6,5,8,5,7,7,8,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0
987,1149,1,1,1,2,2,2,2,1,4,5,4,3,6,7,8,6,4,8,7,4,5,7,8,8,4,4,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
988,1150,1,1,2,2,2,4,2,1,4,5,4,3,6,4,8,6,8,8,7,8,7,9,7,9,6,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,7,0
989,1151,2,1,2,2,3,2,3,1,4,5,4,6,6,6,5,5,8,6,7,8,7,9,7,9,4,0,8,0,0,0,0,0,0,7,8,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,1152,1,1,3,4,4,4,2,1,2,2,6,3,5,8,7,5,7,7,8,8,5,7,9,9,7,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0
991,1155,2,1,2,1,3,2,2,1,4,5,6,3,4,6,6,4,7,6,6,7,6,9,9,9,7,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
992,1156,1,1,4,1,2,3,3,1,4,3,3,6,7,6,7,7,5,5,5,7,6,7,7,9,5,0,0,0,8,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0
993,1157,1,1,4,4,3,3,3,1,4,3,3,6,7,6,7,5,6,8,7,5,8,8,8,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,7,0,7,0,0,0,0,0,0
994,1158,1,1,3,1,3,4,3,1,2,4,6,6,7,4,5,4,4,8,8,8,5,7,9,8,6,0,7,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,1159,2,1,4,4,3,3,3,1,4,2,5,6,4,6,5,6,5,5,4,8,5,8,9,9,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0
996,1160,2,1,1,3,4,3,2,1,3,2,5,4,8,7,7,4,5,4,4,6,8,7,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,8,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,1161,1,1,3,3,2,4,2,1,3,2,3,3,6,5,6,4,6,6,5,7,7,7,9,9,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,0,6,0,0,0
998,1163,2,1,1,3,2,3,2,1,2,4,3,6,8,6,4,8,8,6,4,6,8,8,9,8,6,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
999,1165,2,1,2,1,2,3,3,1,2,3,5,6,5,4,4,8,7,6,4,8,7,7,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,7,5,0
1000,1166,2,1,3,2,2,2,3,1,2,5,3,4,5,5,4,6,5,5,6,6,7,7,7,8,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,8,0,0,4,0
1001,1167,1,1,4,2,4,3,2,1,2,4,5,3,6,4,7,6,5,4,5,6,7,9,7,9,4,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,7,0,0,0
1002,1168,2,1,1,4,4,4,3,1,3,3,3,5,7,7,7,8,6,4,6,8,8,9,7,8,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1003,1169,1,1,3,2,2,3,2,1,2,5,4,4,4,6,7,6,8,5,8,4,4,7,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7
1004,1171,1,1,1,4,2,4,2,1,3,3,5,5,7,5,7,6,4,4,6,6,4,8,7,9,5,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0
1005,1172,2,1,3,2,4,3,2,1,4,5,5,4,8,8,6,8,5,6,4,7,6,9,8,8,4,0,5,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1006,1175,2,1,2,1,3,3,3,1,4,5,6,4,4,7,6,8,6,8,5,5,6,8,9,9,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1007,1176,2,1,2,2,4,4,2,1,2,5,6,5,5,4,8,8,8,4,7,5,4,8,9,9,5,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
1008,1177,2,1,2,3,4,2,2,1,2,2,6,5,4,6,5,4,5,5,6,8,8,9,8,9,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,0,8
1009,1178,2,1,1,3,2,2,2,1,2,5,6,3,6,8,7,4,4,7,7,5,6,7,9,8,4,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0
1010,1179,1,1,3,2,4,4,3,1,2,3,5,5,5,4,5,6,7,7,6,7,5,8,7,9,6,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0
1011,1180,1,1,4,4,2,2,3,1,4,2,3,5,8,6,5,7,4,4,7,7,4,9,9,8,7,0,0,8,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0
1012,1181,1,1,3,1,2,4,2,1,2,2,6,6,6,7,5,4,6,7,7,4,8,8,8,9,4,0,0,0,0,0,0,0,0,5,8,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
1013,1182,2,1,3,3,4,2,2,1,2,4,5,3,5,5,6,7,7,4,6,4,7,9,8,8,7,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1014,1185,2,1,4,3,3,4,3,1,3,5,6,5,6,6,8,6,7,5,5,5,7,8,9,8,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1015,1186,1,1,2,2,4,4,3,1,3,3,5,4,7,7,8,8,5,4,8,7,7,7,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,8,0,0
1016,1187,2,1,3,4,2,4,3,1,4,3,6,5,7,7,4,8,4,6,4,7,7,9,8,8,5,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0
1017,1188,1,1,4,1,4,4,3,1,2,5,6,6,8,5,4,6,5,8,7,6,6,9,7,9,4,0,0,0,0,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0
1018,1191,1,1,3,3,3,3,2,1,4,2,4,6,6,4,6,5,7,7,7,5,5,7,9,9,6,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0
1019,1192,1,1,2,4,2,2,3,1,4,2,5,6,7,4,6,8,8,5,5,6,7,7,7,8,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1020,1193,2,1,3,4,3,3,2,1,3,4,4,5,8,6,5,5,8,7,5,7,7,9,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,0,0,0,0,4,0,0,0,0
1021,1194,2,1,4,4,2,2,3,1,3,2,5,4,4,4,6,5,8,8,7,8,8,7,8,9,5,0,0,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5
1022,1195,1,1,3,2,2,3,2,1,2,4,6,3,6,7,7,8,4,4,6,5,6,9,7,8,5,0,0,0,0,0,0,8,0,5,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,1197,1,1,1,2,3,3,2,1,3,3,4,6,8,7,4,7,8,5,4,8,7,9,7,9,4,8,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0
1024,1198,1,1,1,4,2,3,2,1,2,4,3,4,6,7,5,8,5,7,4,6,6,9,9,9,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0
1025,1199,1,1,2,2,2,4,2,1,4,3,3,6,7,4,6,5,7,7,7,5,5,7,7,8,6,0,0,0,0,0,0,0,0,0,8,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
